Nrpk;Year;Date;Releve_area;Polig_nr;Manag_impact;Nr_4digitcode;Approach;Uniq_no;Uniq_Rprog;Unipntno;Eksp_spp;Eksp_group;Mont_pnt;Eksp_str;Address;Rel_type;Status;Usage;Ul_mown;Ul_graz;Ul_aftmh;Ul_strgraz;Exp_opin;Statuslet;Luordap;Shr_score;Litt_score;Sur_score;Mos_score;Exp_score;Swrd_score;Pastr_scor;Imp_score;Str_score;Spp_scortotal;Spp_score50;Totl_score;Gr_qualit_exp;Aegoppod;Alopepra;Anthrsyl;Calamepi;Cirsiarv;Chaeraro;Dactyglo;Elytrrep;Filipulm;Heracsos;Loliuper;Lupinpol;Ranunrep;Solidcan;Taraxoff;Trifohyb;Trifomed;Agrimonia eupatoria ;Alchemilla vulgaris ;Briza media ;Campanula spp.;Carex panicea;Carlina vulgaris;Centaurea spp.;Cirsium heterophyllum;Cirsium oleraceum;Dactylorhiza spp.;Dianthus deltoides;Fragaria spp.;Galium boreale;Galium spp.;Galium verum;Geranium spp. ;Geum spp.;Hypericum spp.;Inula salicina;Knautia arvensis;Lathyrus spp., Lotus spp.;Leontodon hispidus/danubialis;Leucanthemum vulgare;Listera ovata;Lychnis flos-cuculi;Lythrum salicaria;Medicago lupulina;Melampyrum spp.;Pilosella, Hieracium species ;Pimpinella saxifraga;Plantago media;Platanthera spp.;Polygala spp.;Potentilla argentea ;Potentilla erecta;Primula veris ;Rhinanthus spp.;Scirpus sylvaticus;Sedum acre;Solidago virgaurea;Succisa pratensis;Thalictrum spp.;Thymus spp. ;Tragopogon pratensis;Trifolium dzelteniem z.;Trifolium montanum;Trollius europaeus;Valeriana officinalis;Veronica longifolia;Viscaria vulgaris 
2246;2023;20230816;12.6;6998_K;no;6998;kontr;23_6998_K_b;23_6998_K;23_6998_K_b_5;M_Medne;Medne;5;M_Medne;Gobukalni_SIA_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-10;-10;0;-20;-5;na;0;-45;14;14;-31;very_bad;2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2247;2023;20230816;12.6;6998_K;no;6998;kontr;23_6998_K_b;23_6998_K;23_6998_K_b_6;M_Medne;Medne;6;M_Medne;Gobukalni_SIA_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-10;-10;0;-20;-5;na;0;-45;14;14;-31;very_bad;2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2248;2023;20230816;12.6;6998_K;no;6998;kontr;23_6998_K_b;23_6998_K;23_6998_K_b_7;M_Medne;Medne;7;M_Medne;Gobukalni_SIA_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-10;-10;0;-20;-5;na;0;-45;14;14;-31;very_bad;2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2249;2023;20230816;12.6;6998_K;no;6998;kontr;23_6998_K_b;23_6998_K;23_6998_K_b_8;M_Medne;Medne;8;M_Medne;Gobukalni_SIA_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-10;-10;0;-20;-5;na;0;-45;14;14;-31;very_bad;2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2250;2023;20230816;12.6;6998_K;no;6998;kontr;23_6998_K_b;23_6998_K;23_6998_K_b_9;M_Medne;Medne;9;M_Medne;Gobukalni_SIA_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-10;-10;0;-20;-5;na;0;-45;14;14;-31;very_bad;2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2281;2023;20230911;12.6;7070_K;no;7070;kontr;23_7070_K_b;23_7070_K;23_7070_K_b_1;M_Medne;Medne;1;M_Medne;Vasi_ZS_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-5;-10;0;-20;-15;na;0;-50;19;19;-31;very_bad;2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2282;2023;20230911;12.6;7070_K;no;7070;kontr;23_7070_K_b;23_7070_K;23_7070_K_b_10;M_Medne;Medne;10;M_Medne;Vasi_ZS_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-5;-10;0;-20;-15;na;0;-50;19;19;-31;very_bad;2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2283;2023;20230911;12.6;7070_K;no;7070;kontr;23_7070_K_b;23_7070_K;23_7070_K_b_2;M_Medne;Medne;2;M_Medne;Vasi_ZS_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-5;-10;0;-20;-15;na;0;-50;19;19;-31;very_bad;2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2284;2023;20230911;12.6;7070_K;no;7070;kontr;23_7070_K_b;23_7070_K;23_7070_K_b_3;M_Medne;Medne;3;M_Medne;Vasi_ZS_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-5;-10;0;-20;-15;na;0;-50;19;19;-31;very_bad;2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2285;2023;20230911;12.6;7070_K;no;7070;kontr;23_7070_K_b;23_7070_K;23_7070_K_b_4;M_Medne;Medne;4;M_Medne;Vasi_ZS_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-5;-10;0;-20;-15;na;0;-50;19;19;-31;very_bad;2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2286;2023;20230911;12.6;7070_K;no;7070;kontr;23_7070_K_b;23_7070_K;23_7070_K_b_5;M_Medne;Medne;5;M_Medne;Vasi_ZS_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-5;-10;0;-20;-15;na;0;-50;19;19;-31;very_bad;2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2287;2023;20230911;12.6;7070_K;no;7070;kontr;23_7070_K_b;23_7070_K;23_7070_K_b_6;M_Medne;Medne;6;M_Medne;Vasi_ZS_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-5;-10;0;-20;-15;na;0;-50;19;19;-31;very_bad;2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2288;2023;20230911;12.6;7070_K;no;7070;kontr;23_7070_K_b;23_7070_K;23_7070_K_b_7;M_Medne;Medne;7;M_Medne;Vasi_ZS_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-5;-10;0;-20;-15;na;0;-50;19;19;-31;very_bad;2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2289;2023;20230911;12.6;7070_K;no;7070;kontr;23_7070_K_b;23_7070_K;23_7070_K_b_8;M_Medne;Medne;8;M_Medne;Vasi_ZS_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-5;-10;0;-20;-15;na;0;-50;19;19;-31;very_bad;2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2290;2023;20230911;12.6;7070_K;no;7070;kontr;23_7070_K_b;23_7070_K;23_7070_K_b_9;M_Medne;Medne;9;M_Medne;Vasi_ZS_kontr;basic_ZP;Control;meadow;na;na;yes;no;na;k;DAP;0;-5;-10;0;-20;-15;na;0;-50;19;19;-31;very_bad;2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
4891;2024;20240628;12.6;7070_k;no;7070;kontr;24_7070_k_b;24_7070_k;24_7070_k_b_1;S_Rusina;Rusina;1;S_Rusina;Vasi_ZS_kontr;basic_ZP;Control;meadow;no;no;no;na;exp_bad;k;LU;0;-5;-15;0;-20;-15;na;0;-55;27.5;27.5;-27.5;very_bad;4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4892;2024;20240628;12.6;7070_k;no;7070;kontr;24_7070_k_b;24_7070_k;24_7070_k_b_10;S_Rusina;Rusina;10;S_Rusina;Vasi_ZS_kontr;basic_ZP;Control;meadow;no;no;no;na;exp_bad;k;LU;0;-5;-15;0;-20;-15;na;0;-55;27.5;27.5;-27.5;very_bad;4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;2;2;0;0;0;1;0;0;0;0;0;3;1;0;3;2;1;0;0;0;0;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
4893;2024;20240628;12.6;7070_k;no;7070;kontr;24_7070_k_b;24_7070_k;24_7070_k_b_2;S_Rusina;Rusina;2;S_Rusina;Vasi_ZS_kontr;basic_ZP;Control;meadow;no;no;no;na;exp_bad;k;LU;0;-5;-15;0;-20;-15;na;0;-55;27.5;27.5;-27.5;very_bad;4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4894;2024;20240628;12.6;7070_k;no;7070;kontr;24_7070_k_b;24_7070_k;24_7070_k_b_3;S_Rusina;Rusina;3;S_Rusina;Vasi_ZS_kontr;basic_ZP;Control;meadow;no;no;no;na;exp_bad;k;LU;0;-5;-15;0;-20;-15;na;0;-55;27.5;27.5;-27.5;very_bad;4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4895;2024;20240628;12.6;7070_k;no;7070;kontr;24_7070_k_b;24_7070_k;24_7070_k_b_4;S_Rusina;Rusina;4;S_Rusina;Vasi_ZS_kontr;basic_ZP;Control;meadow;no;no;no;na;exp_bad;k;LU;0;-5;-15;0;-20;-15;na;0;-55;27.5;27.5;-27.5;very_bad;4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4896;2024;20240628;12.6;7070_k;no;7070;kontr;24_7070_k_b;24_7070_k;24_7070_k_b_5;S_Rusina;Rusina;5;S_Rusina;Vasi_ZS_kontr;basic_ZP;Control;meadow;no;no;no;na;exp_bad;k;LU;0;-5;-15;0;-20;-15;na;0;-55;27.5;27.5;-27.5;very_bad;4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;2;1;1;0;0;1;0;0;1;0;1;0;2;0;1;1;2;0;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4897;2024;20240628;12.6;7070_k;no;7070;kontr;24_7070_k_b;24_7070_k;24_7070_k_b_6;S_Rusina;Rusina;6;S_Rusina;Vasi_ZS_kontr;basic_ZP;Control;meadow;no;no;no;na;exp_bad;k;LU;0;-5;-15;0;-20;-15;na;0;-55;27.5;27.5;-27.5;very_bad;4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;2;0;2;0;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4898;2024;20240628;12.6;7070_k;no;7070;kontr;24_7070_k_b;24_7070_k;24_7070_k_b_7;S_Rusina;Rusina;7;S_Rusina;Vasi_ZS_kontr;basic_ZP;Control;meadow;no;no;no;na;exp_bad;k;LU;0;-5;-15;0;-20;-15;na;0;-55;27.5;27.5;-27.5;very_bad;4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4899;2024;20240628;12.6;7070_k;no;7070;kontr;24_7070_k_b;24_7070_k;24_7070_k_b_8;S_Rusina;Rusina;8;S_Rusina;Vasi_ZS_kontr;basic_ZP;Control;meadow;no;no;no;na;exp_bad;k;LU;0;-5;-15;0;-20;-15;na;0;-55;27.5;27.5;-27.5;very_bad;4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
4900;2024;20240628;12.6;7070_k;no;7070;kontr;24_7070_k_b;24_7070_k;24_7070_k_b_9;S_Rusina;Rusina;9;S_Rusina;Vasi_ZS_kontr;basic_ZP;Control;meadow;no;no;no;na;exp_bad;k;LU;0;-5;-15;0;-20;-15;na;0;-55;27.5;27.5;-27.5;very_bad;4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2201;2023;20230622;12.6;6994_k;no;6994;kontr;23_6994_k_b;23_6994_k;23_6994_k_b_1;S_Rusina;Rusina;1;S_Rusina;Guntars_Dambenieks_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;-10;-15;-15;0;-10;-5;na;0;-55;29;29;-26;very_bad;2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;2;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
2202;2023;20230622;12.6;6994_k;no;6994;kontr;23_6994_k_b;23_6994_k;23_6994_k_b_10;S_Rusina;Rusina;10;S_Rusina;Guntars_Dambenieks_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;-10;-15;-15;0;-10;-5;na;0;-55;29;29;-26;very_bad;2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2203;2023;20230622;12.6;6994_k;no;6994;kontr;23_6994_k_b;23_6994_k;23_6994_k_b_2;S_Rusina;Rusina;2;S_Rusina;Guntars_Dambenieks_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;-10;-15;-15;0;-10;-5;na;0;-55;29;29;-26;very_bad;2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
2204;2023;20230622;12.6;6994_k;no;6994;kontr;23_6994_k_b;23_6994_k;23_6994_k_b_3;S_Rusina;Rusina;3;S_Rusina;Guntars_Dambenieks_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;-10;-15;-15;0;-10;-5;na;0;-55;29;29;-26;very_bad;2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2205;2023;20230622;12.6;6994_k;no;6994;kontr;23_6994_k_b;23_6994_k;23_6994_k_b_4;S_Rusina;Rusina;4;S_Rusina;Guntars_Dambenieks_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;-10;-15;-15;0;-10;-5;na;0;-55;29;29;-26;very_bad;2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2206;2023;20230622;12.6;6994_k;no;6994;kontr;23_6994_k_b;23_6994_k;23_6994_k_b_5;S_Rusina;Rusina;5;S_Rusina;Guntars_Dambenieks_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;-10;-15;-15;0;-10;-5;na;0;-55;29;29;-26;very_bad;2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
2207;2023;20230622;12.6;6994_k;no;6994;kontr;23_6994_k_b;23_6994_k;23_6994_k_b_6;S_Rusina;Rusina;6;S_Rusina;Guntars_Dambenieks_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;-10;-15;-15;0;-10;-5;na;0;-55;29;29;-26;very_bad;2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;2;3;2;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
2208;2023;20230622;12.6;6994_k;no;6994;kontr;23_6994_k_b;23_6994_k;23_6994_k_b_7;S_Rusina;Rusina;7;S_Rusina;Guntars_Dambenieks_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;-10;-15;-15;0;-10;-5;na;0;-55;29;29;-26;very_bad;2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
2209;2023;20230622;12.6;6994_k;no;6994;kontr;23_6994_k_b;23_6994_k;23_6994_k_b_8;S_Rusina;Rusina;8;S_Rusina;Guntars_Dambenieks_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;-10;-15;-15;0;-10;-5;na;0;-55;29;29;-26;very_bad;2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
2210;2023;20230622;12.6;6994_k;no;6994;kontr;23_6994_k_b;23_6994_k;23_6994_k_b_9;S_Rusina;Rusina;9;S_Rusina;Guntars_Dambenieks_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;-10;-15;-15;0;-10;-5;na;0;-55;29;29;-26;very_bad;2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
881;2023;20230617;12.6;6711_K;no;6711;kontr;23_6711_K_b;23_6711_K;23_6711_K_b_1;S_Rusina;Rusina;1;S_Rusina;Vilki_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;10;-15;0;0;-20;-15;na;0;-40;14.5;14.5;-25.5;very_bad;0;0;0;1;0;0;4;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882;2023;20230617;12.6;6711_K;no;6711;kontr;23_6711_K_b;23_6711_K;23_6711_K_b_10;S_Rusina;Rusina;10;S_Rusina;Vilki_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;10;-15;0;0;-20;-15;na;0;-40;14.5;14.5;-25.5;very_bad;0;0;0;1;0;0;4;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
883;2023;20230617;12.6;6711_K;no;6711;kontr;23_6711_K_b;23_6711_K;23_6711_K_b_2;S_Rusina;Rusina;2;S_Rusina;Vilki_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;10;-15;0;0;-20;-15;na;0;-40;14.5;14.5;-25.5;very_bad;0;0;0;1;0;0;4;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
884;2023;20230617;12.6;6711_K;no;6711;kontr;23_6711_K_b;23_6711_K;23_6711_K_b_3;S_Rusina;Rusina;3;S_Rusina;Vilki_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;10;-15;0;0;-20;-15;na;0;-40;14.5;14.5;-25.5;very_bad;0;0;0;1;0;0;4;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
885;2023;20230617;12.6;6711_K;no;6711;kontr;23_6711_K_b;23_6711_K;23_6711_K_b_4;S_Rusina;Rusina;4;S_Rusina;Vilki_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;10;-15;0;0;-20;-15;na;0;-40;14.5;14.5;-25.5;very_bad;0;0;0;1;0;0;4;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
886;2023;20230617;12.6;6711_K;no;6711;kontr;23_6711_K_b;23_6711_K;23_6711_K_b_5;S_Rusina;Rusina;5;S_Rusina;Vilki_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;10;-15;0;0;-20;-15;na;0;-40;14.5;14.5;-25.5;very_bad;0;0;0;1;0;0;4;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
887;2023;20230617;12.6;6711_K;no;6711;kontr;23_6711_K_b;23_6711_K;23_6711_K_b_6;S_Rusina;Rusina;6;S_Rusina;Vilki_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;10;-15;0;0;-20;-15;na;0;-40;14.5;14.5;-25.5;very_bad;0;0;0;1;0;0;4;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
888;2023;20230617;12.6;6711_K;no;6711;kontr;23_6711_K_b;23_6711_K;23_6711_K_b_7;S_Rusina;Rusina;7;S_Rusina;Vilki_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;10;-15;0;0;-20;-15;na;0;-40;14.5;14.5;-25.5;very_bad;0;0;0;1;0;0;4;2;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
889;2023;20230617;12.6;6711_K;no;6711;kontr;23_6711_K_b;23_6711_K;23_6711_K_b_8;S_Rusina;Rusina;8;S_Rusina;Vilki_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;10;-15;0;0;-20;-15;na;0;-40;14.5;14.5;-25.5;very_bad;0;0;0;1;0;0;4;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
890;2023;20230617;12.6;6711_K;no;6711;kontr;23_6711_K_b;23_6711_K;23_6711_K_b_9;S_Rusina;Rusina;9;S_Rusina;Vilki_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;10;-15;0;0;-20;-15;na;0;-40;14.5;14.5;-25.5;very_bad;0;0;0;1;0;0;4;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
